authorMeta/fans,collectCount,commentCount,diggCount,isSponsored,playCount,shareCount,text,videoMeta/duration,webVideoUrl,tanggal,jam,hari_encoded,kota_Balikpapan,kota_Banda Aceh City,kota_Bandar Lampung City,kota_Bandung City,kota_Bandung Regency,kota_Banjarbaru,kota_Banjarmasin,kota_Banyumas Regency,kota_Banyuwangi,kota_Batam,kota_Bekasi City,kota_Bekasi Regency,kota_Binjai,kota_Bitung,kota_Bogor City,kota_Bogor Regency,kota_Central Hulu Sungai Regency,kota_Cilegon,kota_Cimahi,kota_Cirebon,kota_Cirebon City,kota_Deli Serdang Regency,kota_Denpasar,kota_Depok,kota_Garut Kota,kota_Gresik,kota_Hanoi,kota_Hoc Mon,kota_Jakarta,kota_Jambi City,kota_Jember,kota_Kapolei,kota_Kebumen,kota_Kediri City,kota_Kota Karawang,kota_Kuantan,kota_Lhokseumawe,kota_Lumajang,kota_Machang,kota_Madiun City,kota_Magelang,kota_Mahakam Ulu Regency,kota_Makassar,kota_Malang City,kota_Manado,kota_Medan Area,kota_Metro,kota_Muaro Jambi,kota_Nganjuk,kota_Padang,kota_Palembang,kota_Pasuruan Regency,kota_Pekalongan,kota_Pekanbaru,kota_Pematangsiantar,kota_Queens,kota_Salatiga,kota_Samarinda,kota_Saraphi District,kota_Semarang City,kota_Semarang Regency,kota_Sepang,kota_Serang City,kota_Sidoarjo,kota_Sleman,kota_South Tangerang,kota_Sukabumi City,kota_Sumedang,kota_Surabaya,kota_Surakarta City,kota_Tangerang City,kota_Tangerang Regency,kota_Tasikmalaya City,kota_Tegal City,kota_Tidak Mengisi/Tidak diketahui,kota_West Kutai Regency,kota_Yogyakarta City,kota_nan,username_encoded
417,126,69,804,0,20300,120,September 2021 lalu Kopi Kenangan meluncurkan tumbler BTS x Built New York Project. Awal keluar harganya Rp 699k per tumbler. Mulai Mei 2025 ini ada Parade Merchandise dengan penawaran spesial 🤗 Beli 1: Diskon 50% Beli 3: Diskon 75% Normal Price: Rp 669k-Rp 699k Wah jadi lebih terjangkau ya! Yuk kunjungi outlet Kopi Kenangan terdekat& lengkapi koleksi Tumbler BTS x Built NY ,40,https://www.tiktok.com/@alma.diary/video/7516086586300304647,2025-06-15,8,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22
81600,27,18,274,0,6256,24,#kopikenangan #mylove #vedeoviral #tik_tok #fypシ゚  #👌👌👌 #💪💪💪 #❤️❤️❤️❤️❤️ ,60,https://www.tiktok.com/@ninilll_123/video/7516046613169655047,2025-06-15,5,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,276
1014,573,246,21300,0,217800,505,#เขียนให้ลืมเธอ #sunshine @ICE TITLE ,28,https://www.tiktok.com/@mai_kaewprasret/video/7515536035405745426,2025-06-13,20,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,233
984,3,0,105,0,7439,12,Ketika gen z jualan🤣😭 . . . #coffeeaddict #coffeshop #coffeshoptabanan #taban #tabananbali #tabanankota #tabananupdate #fyppppppppppppppppppppppp #coffeetiktok #coffeelover #coffe ,15,https://www.tiktok.com/@kopikultura/video/7516117020543323448,2025-06-15,10,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,209
81600,27,18,274,0,6257,24,#kopikenangan #mylove #vedeoviral #tik_tok #fypシ゚  #👌👌👌 #💪💪💪 #❤️❤️❤️❤️❤️ ,60,https://www.tiktok.com/@ninilll_123/video/7516046613169655047,2025-06-15,5,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,276
84,3,2,57,0,1187,0,𝗠𝗼𝗿𝗻𝗶𝗻𝗴 𝗠𝘂𝘀𝗲 𝗖𝗻𝘅.☕️🌼 ⏰เวลาเปิด-ปิด:07.30 am. - 16.00 pm. 🛵💚 LINE MAN Delivery.  🗺️ https://maps.app.goo.gl/FtowAwDTYWSehfyC8?g_st=com.google.maps.preview.copy ##coffeecnx##cafecnx##ร้านกาแฟเชียงใหม่##ไดฟูกุเชียงใหม่##ร้านกาแฟสันผีเสื้อ##ร้านกาแฟน่านั่ง##ร้านกาแฟ##ร้านกาแฟขัวโก##ร้านกาแฟมินิมอลเชียงใหม่##coffeechiangmai##ร้านกาแฟนั่งชิว##ร้านกาแฟสด##ร้านกาแฟสดเบเกอรี่ ,19,https://www.tiktok.com/@morning.muse.coff/video/7515646090801204498,2025-06-14,3,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,256
3339,715,66,3637,0,719000,260,cus coba + pake voucher nya !! #kopikenangan #rekomendasiminuman #jelajahjakarta ,47,https://www.tiktok.com/@kelilingbarengdanu/video/7378480775299091718,2024-06-09,12,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,191
174000,139,27,1635,0,104800,68,"Siapa yang perjalanan hidupnya udah seperti pencapaian Kopi Kenangan ini? Wow! Mantap, Beb! Kalian udah sejauh ini ternyata! Begitu pula dengan Kopi Kenangan yang udah ada 1000 outlet lho! Ga cuma Indonesia tapi ada di 6 negara lainnya. Penasaran di mana aja? Coba tonton sampai habis video ini ya! #KopiKenangan #IndonesianPride",24,https://www.tiktok.com/@kopikenangan.id/video/7497095603264949522,2025-04-25,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,206
1096,14,0,122,0,30800,2,Kopi 13ribu klik lokasi buruan! #kopikenangan #vouchertiktok #voucherkopikenangan ,10,https://www.tiktok.com/@ellsyaraaa/video/7502794550994373908,2025-05-10,12,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,97
658,28,0,203,0,19400,52,rekomendasi lainnya buat nyantuyy bareng teman sambil nugass 🌷😍🤙🏻💋 #kopikenangan #kopi #fyp #fypage #fypシ゚ #visitkalsel #placestovisit #placetovisitbjm #banjarmasininfo #banjarmasin #banjarmasinfood #banjarmasinkopi #kopken ,12,https://www.tiktok.com/@alyamandazx/video/7502636163338095877,2025-05-10,2,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
3314,15,10,648,0,3473,2,#sedaridulucafe #kopeng #gunungmerbabu  #jalankecilpakenanjak ,20,https://www.tiktok.com/@copa.ganteng/video/7512672113405250872,2025-06-06,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72
27600,31,5,233,0,7894,46,"Cà phê kem bắp á? 
#hyeminne #minanmaikhongbeu #vrmgr #reviewfood #cafekembap #chadee ",56,https://www.tiktok.com/@minanmaikhongbeu/video/7516129341714042128,2025-06-15,11,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,248
43600,284,18,2210,0,191900,592,#storywhatsapp #CapCut #katakata #quotes #xyzbca #storywa #nostalgia #iwanfals #oi #fyp #fypシ゚ #viraltiktok #foryou #foryoupage #fypage #trend #fyppppppppppppppppppppppp ,18,https://www.tiktok.com/@blackcoffee.02/video/7460159881744600325,2025-01-15,15,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,52
36900,93,25,490,0,21500,69,"Có đường phố nào vui?
Cho ta qua một ngày...

#cafemotminh #guitarcoffeetv #nhactrinh #rutangamngui #motminh ",75,https://www.tiktok.com/@guitarcoffeetv/video/7426938680624958728,2024-10-18,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,127
15900,2569,313,13500,0,671100,407,Soái ca (super hero)🎶#viral #xuhuong #spotify #zing #hottrend #fybシ #mộtchiếcnhạc #lyrics #nhạcchillhay #FoodFestOnTikTok ,115,https://www.tiktok.com/@piona_t/video/7250828088349674757,2023-07-01,12,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,299
908,0,0,50,0,271,0,#CapCut#jjdaycapcut#fyppppppppppppppppppppppp#capcuttemplate#kopikenangan#abcdxyz#penikmatjjcapcut ,23,https://www.tiktok.com/@stepanihniyvrdi/video/7516400508387544328,2025-06-16,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,362
6532,167,32,471,0,33600,61,#fybシ #viral #cupcut #foryou #coffee ,10,https://www.tiktok.com/@ib.sz/video/7501741562536185106,2025-05-07,16,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,152
8290,1,0,26,0,2449,0,#kopken #kopikenangan#kopi ,17,https://www.tiktok.com/@jihannurarcilla/video/7514686657396755768,2025-06-11,13,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,170
